hominum,rdnumber,CaseNumber,Date2,year,trac2000,location,locatinr,LocationDescription,ArrestD,DomesticD,gridid,X_MetCent,Y_MetCent,All_Inside,YearFive,Population
 , ,HS481104,2010-08-27,2010, , , ,STREET,0,0,25296,352290.973255,568972.757678,1,2010 to 2014,2836658.0
 , ,HS481845,2010-08-26,2010, , , ,STREET,1,0,23248,359640.973255,567622.757678,1,2010 to 2014,2836658.0
 , ,HS485755,2010-08-28,2010, , , ,APARTMENT,1,0,48308,344040.973255,583822.757678,1,2010 to 2014,2836658.0
 , ,HS485995,2010-08-28,2010, , , ,ALLEY,0,0,41376,352740.973255,579322.757678,1,2010 to 2014,2836658.0
 , ,HS487003,2010-08-28,2010, , , ,STREET,0,0,40655,349440.973255,578872.757678,1,2010 to 2014,2836658.0
 , ,HS487157,2010-08-28,2010, , , ,STREET,1,0,43924,350490.973255,580972.757678,1,2010 to 2014,2836658.0
 , ,HS487375,2010-08-29,2010, , , ,STREET,0,0,24840,353790.973255,568672.757678,1,2010 to 2014,2836658.0
 , ,HS488658,2010-08-29,2010, , , ,AUTO,0,0,27415,355590.973255,570322.757678,1,2010 to 2014,2836658.0
 , ,HS490974,2010-08-31,2010, , , ,STREET,1,0,40195,350340.973255,578572.757678,1,2010 to 2014,2836658.0
 , ,HS491038,2010-08-31,2010, , , ,STREET,0,0,41166,356190.973255,579172.757678,1,2010 to 2014,2836658.0
 , ,HS492647,2010-09-01,2010, , , ,AUTO,0,0,22021,350340.973255,566872.757678,1,2010 to 2014,2836658.0
 , ,HS492813,2010-09-01,2010, , , ,LIQUOR STORE,1,0,25572,358740.973255,569122.757678,1,2010 to 2014,2836658.0
 , ,HS492813,2010-09-14,2010, , , ,TAVERN,1,0,25572,358740.973255,569122.757678,1,2010 to 2014,2836658.0
 , ,HS494639,2010-09-02,2010, , , ,STREET,0,0,40674,352290.973255,578872.757678,1,2010 to 2014,2836658.0
 , ,HS495470,2010-09-02,2010, , , ,ALLEY,0,0,18826,360390.973255,564772.757678,1,2010 to 2014,2836658.0
 , ,HS496074,2010-09-02,2010, , , ,GARAGE,1,0,23884,350190.973255,568072.757678,1,2010 to 2014,2836658.0
 , ,HS496074,2010-09-02,2010, , , ,GARAGE,1,0,23884,350190.973255,568072.757678,1,2010 to 2014,2836658.0
 , ,HS496074,2010-09-02,2010, , , ,GARAGE,1,0,23884,350190.973255,568072.757678,1,2010 to 2014,2836658.0
 , ,HS496074,2010-09-02,2010, , , ,GARAGE,1,0,23884,350190.973255,568072.757678,1,2010 to 2014,2836658.0
 , ,HS498160,2010-09-04,2010, , , ,APARTMENT,1,1,23229,356790.973255,567622.757678,1,2010 to 2014,2836658.0
 , ,HS501948,2010-09-06,2010, , , ,AUTO,1,0,35320,353040.973255,575422.757678,1,2010 to 2014,2836658.0
 , ,HS505104,2010-09-08,2010, , , ,STREET,1,0,16755,364290.973255,563422.757678,1,2010 to 2014,2836658.0
 , ,HS505346,2010-09-14,2010, , , ,MOTEL,0,0,17641,357390.973255,564022.757678,1,2010 to 2014,2836658.0
 , ,HS505849,2010-09-08,2010, , , ,STREET,0,0,24837,353340.973255,568672.757678,1,2010 to 2014,2836658.0
 , ,HS505927,2010-09-09,2010, , , ,APARTMENT,1,0,33248,356790.973255,574072.757678,1,2010 to 2014,2836658.0
 , ,HS506148,2010-09-09,2010, , , ,STREET,0,0,16931,355740.973255,563572.757678,1,2010 to 2014,2836658.0
 , ,HS515358,2010-09-14,2010, , , ,STREET,1,0,23022,360690.973255,567472.757678,1,2010 to 2014,2836658.0
 , ,HS519584,2010-09-17,2010, , , ,HALLWAY,1,1,25787,356040.973255,569272.757678,1,2010 to 2014,2836658.0
 , ,HS521178,2010-09-18,2010, , , ,AUTO,0,0,17631,355890.973255,564022.757678,1,2010 to 2014,2836658.0
 , ,HS523715,2010-09-25,2010, , , ,STREET,1,0,36706,351240.973255,576322.757678,1,2010 to 2014,2836658.0
 , ,HS528163,2010-09-22,2010, , , ,STREET,0,0,23716,359940.973255,567922.757678,1,2010 to 2014,2836658.0
 , ,HS529083,2010-09-22,2010, , , ,STREET,0,0,39501,351090.973255,578122.757678,1,2010 to 2014,2836658.0
 , ,HS529365,2010-10-11,2010, , , ,HOTEL,1,0,28580,355590.973255,571072.757678,1,2010 to 2014,2836658.0
 , ,HS530079,2010-09-23,2010, , , ,STREET,0,0,4827,357540.973255,555772.757678,0,2010 to 2014,2836658.0
 , ,HS530986,2010-09-24,2010, , , ,STREET,0,0,35309,351390.973255,575422.757678,1,2010 to 2014,2836658.0
 , ,HS531068,2010-09-24,2010, , , ,STREET,0,0,4831,358140.973255,555772.757678,1,2010 to 2014,2836658.0
 , ,HS532796,2010-09-25,2010, , , ,AUTO,0,0,46232,347190.973255,582472.757678,1,2010 to 2014,2836658.0
 , ,HS537222,2010-09-27,2010, , , ,APARTMENT,1,0,43249,354090.973255,580522.757678,1,2010 to 2014,2836658.0
 , ,HS540405,2010-09-29,2010, , , ,STREET,1,0,18825,360240.973255,564772.757678,1,2010 to 2014,2836658.0
 , ,HS541937,2010-09-30,2010, , , ,STREET,0,0,18826,360390.973255,564772.757678,1,2010 to 2014,2836658.0
 , ,HS542314,2010-10-01,2010, , , ,PORCH,1,0,20657,355440.973255,565972.757678,1,2010 to 2014,2836658.0
 , ,HS543952,2010-10-02,2010, , , ,STREET,0,0,39487,348990.973255,578122.757678,1,2010 to 2014,2836658.0
 , ,HS549638,2010-10-05,2010, , , ,YARD,1,0,7611,355740.973255,557572.757678,1,2010 to 2014,2836658.0
 , ,HS550275,2010-10-06,2010, , , ,STREET,0,0,39263,350340.973255,577972.757678,1,2010 to 2014,2836658.0
 , ,HS551223,2010-10-07,2010, , , ,LAKE,1,0,25831,362640.973255,569272.757678,0,2010 to 2014,2836658.0
 , ,HS551662,2010-10-06,2010, , , ,STREET,1,0,56982,351990.973255,589372.757678,1,2010 to 2014,2836658.0
 , ,HS552332,2010-10-08,2010, , , ,STREET,0,0,16233,355890.973255,563122.757678,1,2010 to 2014,2836658.0
 , ,HS556939,2010-10-10,2010, , , ,STREET,1,0,50907,349440.973255,585472.757678,1,2010 to 2014,2836658.0
 , ,HS557633,2010-10-10,2010, , , ,AUTO,0,0,25994,352140.973255,569422.757678,1,2010 to 2014,2836658.0
 , ,HS558170,2010-10-10,2010, , , ,STREET,1,0,37644,352140.973255,576922.757678,1,2010 to 2014,2836658.0
 , ,HS558352,2010-10-11,2010, , , ,STREET,0,0,31606,355140.973255,573022.757678,1,2010 to 2014,2836658.0
 , ,HS558496,2010-10-11,2010, , , ,HOUSE,1,0,17695,365490.973255,564022.757678,1,2010 to 2014,2836658.0
 , ,HS559185,2010-10-11,2010, , , ,STREET,1,1,60736,355890.973255,591772.757678,1,2010 to 2014,2836658.0
 , ,HS559622,2010-10-11,2010, , , ,STREET,0,0,41139,352140.973255,579172.757678,1,2010 to 2014,2836658.0
 , ,HS562201,2010-10-13,2010, , , ,STREET,1,0,15302,356040.973255,562522.757678,1,2010 to 2014,2836658.0
 , ,HS563179,2010-11-23,2010, , , ,HOUSE,1,0,49729,347490.973255,584722.757678,1,2010 to 2014,2836658.0
 , ,HS563343,2010-10-21,2010, , , ,STREET,0,0,43461,350940.973255,580672.757678,1,2010 to 2014,2836658.0
 , ,HS564766,2010-10-14,2010, , , ,STREET,0,0,47145,344340.973255,583072.757678,1,2010 to 2014,2836658.0
 , ,HS568043,2010-10-16,2010, , , ,RETAIL STORE,0,0,44438,357690.973255,581272.757678,1,2010 to 2014,2836658.0
 , ,HS568397,2010-10-17,2010, , , ,HOUSE,1,0,6468,359040.973255,556822.757678,1,2010 to 2014,2836658.0
 , ,HS569089,2010-10-17,2010, , , ,STREET,0,0,18772,352290.973255,564772.757678,1,2010 to 2014,2836658.0
 , ,HS569394,2010-10-17,2010, , , ,STREET,0,0,21577,353640.973255,566572.757678,1,2010 to 2014,2836658.0
 , ,HS570841,2010-10-18,2010, , , ,STREET,0,0,16935,356340.973255,563572.757678,1,2010 to 2014,2836658.0
 , ,HS571128,2010-10-18,2010, , , ,STREET,0,0,16002,356190.973255,562972.757678,1,2010 to 2014,2836658.0
 , ,HS574248,2010-10-20,2010, , , ,ALLEY,0,0,16464,355590.973255,563272.757678,1,2010 to 2014,2836658.0
 , ,HS577412,2010-10-22,2010, , , ,AUTO,1,0,38311,347340.973255,577372.757678,0,2010 to 2014,2836658.0
 , ,HS579597,2010-10-24,2010, , , ,STREET,0,0,36738,356040.973255,576322.757678,1,2010 to 2014,2836658.0
 , ,HS584100,2010-10-27,2010, , , ,STREET,1,0,12061,359190.973255,560422.757678,1,2010 to 2014,2836658.0
 , ,HS586272,2010-11-02,2010, , , ,HOUSE,1,0,60926,349440.973255,591922.757678,0,2010 to 2014,2836658.0
 , ,HS586940,2010-10-28,2010, , , ,APARTMENT,1,0,40896,350640.973255,579022.757678,1,2010 to 2014,2836658.0
 , ,HS590913,2010-10-30,2010, , , ,STREET,0,0,35322,353340.973255,575422.757678,1,2010 to 2014,2836658.0
 , ,HS591029,2010-10-30,2010, , , ,STREET,1,0,7635,359340.973255,557572.757678,1,2010 to 2014,2836658.0
 , ,HS591381,2010-10-31,2010, , , ,TAVERN,0,0,23716,359940.973255,567922.757678,1,2010 to 2014,2836658.0
 , ,HS592242,2010-10-31,2010, , , ,STREET,0,0,14637,361140.973255,562072.757678,1,2010 to 2014,2836658.0
 , ,HS592324,2010-10-31,2010, , , ,STREET,0,0,55378,356040.973255,588322.757678,1,2010 to 2014,2836658.0
 , ,HS592590,2010-10-31,2010, , , ,STREET,1,0,21586,354990.973255,566572.757678,1,2010 to 2014,2836658.0
 , ,HS597260,2010-11-03,2010, , , ,STREET,0,0,31171,359790.973255,572722.757678,1,2010 to 2014,2836658.0
 , ,HS598669,2010-11-04,2010, , , ,AUTO,1,0,32572,360240.973255,573622.757678,1,2010 to 2014,2836658.0
 , ,HS600811,2010-11-05,2010, , , ,STREET,0,0,21369,357390.973255,566422.757678,1,2010 to 2014,2836658.0
 , ,HS601611,2010-11-06,2010, , , ,STREET,0,0,35549,352440.973255,575572.757678,1,2010 to 2014,2836658.0
 , ,HS604347,2010-11-08,2010, , , ,AUTO,0,0,21639,362940.973255,566572.757678,1,2010 to 2014,2836658.0
 , ,HS605270,2010-11-08,2010, , , ,AUTO,1,0,27656,356790.973255,570472.757678,1,2010 to 2014,2836658.0
 , ,HS608023,2010-11-10,2010, , , ,HALLWAY,0,0,42042,347790.973255,579772.757678,1,2010 to 2014,2836658.0
 , ,HS609370,2010-11-10,2010, , , ,STREET,0,0,44391,350640.973255,581272.757678,1,2010 to 2014,2836658.0
 , ,HS609549,2010-11-10,2010, , , ,APARTMENT,1,1,46496,351840.973255,582622.757678,1,2010 to 2014,2836658.0
 , ,HS610565,2010-11-11,2010, , , ,APARTMENT,0,0,20946,363840.973255,566122.757678,1,2010 to 2014,2836658.0
 , ,HS611601,2010-11-12,2010, , , ,YARD,1,0,48557,346440.973255,583972.757678,1,2010 to 2014,2836658.0
 , ,HS611880,2010-11-12,2010, , , ,STREET,0,0,8572,360090.973255,558172.757678,1,2010 to 2014,2836658.0
 , ,HS613114,2010-11-13,2010, , , ,APARTMENT,0,0,47635,347940.973255,583372.757678,1,2010 to 2014,2836658.0
 , ,HS613573,2010-11-24,2010, , , ,STREET,0,0,40639,347040.973255,578872.757678,1,2010 to 2014,2836658.0
 , ,HS614093,2010-11-13,2010, , , ,AUTO,0,0,21351,354690.973255,566422.757678,1,2010 to 2014,2836658.0
 , ,HS614093,2010-11-13,2010, , , ,AUTO,0,0,21351,354690.973255,566422.757678,1,2010 to 2014,2836658.0
 , ,HS614692,2010-11-14,2010, , , ,VACANT LOT,0,0,26739,359040.973255,569872.757678,1,2010 to 2014,2836658.0
 , ,HS626450,2010-11-21,2010, , , ,STREET,0,0,22742,353640.973255,567322.757678,1,2010 to 2014,2836658.0
 , ,HS628233,2010-11-22,2010, , , ,STREET,0,0,36007,351240.973255,575872.757678,1,2010 to 2014,2836658.0
 , ,HS628345,2010-11-22,2010, , , ,AUTO,1,0,16447,353040.973255,563272.757678,1,2010 to 2014,2836658.0
 , ,HS632679,2010-11-25,2010, , , ,STREET,0,0,27876,354840.973255,570622.757678,1,2010 to 2014,2836658.0
 , ,HS632807,2010-11-25,2010, , , ,APARTMENT,0,0,52584,356340.973255,586522.757678,1,2010 to 2014,2836658.0
 , ,HS633585,2010-11-26,2010, , , ,ALLEY,1,0,18154,364440.973255,564322.757678,1,2010 to 2014,2836658.0
 , ,HS633585,2010-11-26,2010, , , ,ALLEY,1,0,18154,364440.973255,564322.757678,1,2010 to 2014,2836658.0
 , ,HS634556,2010-11-27,2010, , , ,ALLEY,1,0,47196,351990.973255,583072.757678,1,2010 to 2014,2836658.0
 , ,HS636459,2010-11-28,2010, , , ,STREET,0,0,20877,353490.973255,566122.757678,1,2010 to 2014,2836658.0
 , ,HS637186,2010-11-29,2010, , , ,AUTO,0,0,23449,354840.973255,567772.757678,1,2010 to 2014,2836658.0
 , ,HS638640,2010-11-30,2010, , , ,APARTMENT,1,1,8302,354540.973255,558022.757678,1,2010 to 2014,2836658.0
 , ,HS638640,2010-11-30,2010, , , ,APARTMENT,1,1,8302,354540.973255,558022.757678,1,2010 to 2014,2836658.0
 , ,HS638640,2010-11-30,2010, , , ,APARTMENT,1,1,8302,354540.973255,558022.757678,1,2010 to 2014,2836658.0
 , ,HS638823,2010-11-30,2010, , , ,APARTMENT,1,1,21173,362940.973255,566272.757678,1,2010 to 2014,2836658.0
 , ,HS641685,2010-12-02,2010, , , ,HALLWAY,0,0,15071,356340.973255,562372.757678,1,2010 to 2014,2836658.0
 , ,HS641872,2010-12-02,2010, , , ,STREET,1,0,25551,355590.973255,569122.757678,1,2010 to 2014,2836658.0
 , ,HS643182,2010-12-02,2010, , , ,STREET,0,0,25780,354990.973255,569272.757678,1,2010 to 2014,2836658.0
 , ,HS646613,2010-12-05,2010, , , ,ALLEY,0,0,28583,356040.973255,571072.757678,1,2010 to 2014,2836658.0
 , ,HS648785,2010-12-06,2010, , , ,STREET,0,0,43697,351390.973255,580822.757678,1,2010 to 2014,2836658.0
 , ,HS649337,2010-12-07,2010, , , ,ABANDONED BUILDING,0,0,10664,359340.973255,559522.757678,1,2010 to 2014,2836658.0
 , ,HS652562,2010-12-09,2010, , , ,APARTMENT,0,0,22784,359940.973255,567322.757678,1,2010 to 2014,2836658.0
 , ,HS656317,2010-12-11,2010, , , ,AUTO,1,0,44623,350490.973255,581422.757678,1,2010 to 2014,2836658.0
 , ,HS656566,2010-12-11,2010, , , ,STREET,0,0,20890,355440.973255,566122.757678,1,2010 to 2014,2836658.0
 , ,HS656682,2010-12-11,2010, , , ,HOUSE,0,0,16463,355440.973255,563272.757678,1,2010 to 2014,2836658.0
 , ,HS657617,2010-12-13,2010, , , ,GANGWAY,0,0,25313,354840.973255,568972.757678,1,2010 to 2014,2836658.0
 , ,HS659457,2010-12-13,2010, , , ,STREET,0,0,7871,359790.973255,557722.757678,1,2010 to 2014,2836658.0
 , ,HS663944,2010-12-16,2010, , , ,APARTMENT,0,0,28137,359040.973255,570772.757678,1,2010 to 2014,2836658.0
 , ,HS664280,2010-12-17,2010, , , ,PORCH,0,0,39498,350640.973255,578122.757678,1,2010 to 2014,2836658.0
 , ,HS668190,2010-12-19,2010, , , ,ALLEY,0,0,43924,350490.973255,580972.757678,1,2010 to 2014,2836658.0
 , ,HS669613,2010-12-20,2010, , , ,STREET,0,0,2751,360690.973255,554422.757678,1,2010 to 2014,2836658.0
 , ,HS669761,2010-12-20,2010, , , ,AUTO,0,0,37403,350940.973255,576772.757678,1,2010 to 2014,2836658.0
 , ,HS677233,2010-12-27,2010, , , ,YARD,0,0,25301,353040.973255,568972.757678,1,2010 to 2014,2836658.0
 , ,HS677366,2010-12-26,2010, , , ,APARTMENT,0,0,14603,356040.973255,562072.757678,1,2010 to 2014,2836658.0
 , ,HS679806,2010-12-28,2010, , , ,AUTO,0,0,24134,352740.973255,568222.757678,1,2010 to 2014,2836658.0
 , ,HS681635,2010-12-29,2010, , , ,HOUSE,1,0,12327,364140.973255,560572.757678,1,2010 to 2014,2836658.0
 , ,HS683187,2010-12-30,2010, , , ,YARD,0,0,34642,356190.973255,574972.757678,1,2010 to 2014,2836658.0
 , ,HS683202,2010-12-30,2010, , , ,AUTO,0,0,49487,346140.973255,584572.757678,1,2010 to 2014,2836658.0
 , ,C398333,2011-03-26,2011, , , ,STREET,1,0,39053,353790.973255,577822.757678,1,2010 to 2014,2836658.0
 , ,HL290758,2011-07-02,2011, , , ,PORCH,1,0,25320,355890.973255,568972.757678,1,2010 to 2014,2836658.0
 , ,HS254127,2011-05-29,2011, , , ,APARTMENT,0,0,23674,353640.973255,567922.757678,1,2010 to 2014,2836658.0
 , ,HS684556,2011-01-01,2011, , , ,APARTMENT,1,0,22300,357240.973255,567022.757678,1,2010 to 2014,2836658.0
 , ,HT100325,2011-01-01,2011, , , ,APARTMENT,1,1,59105,355890.973255,590722.757678,1,2010 to 2014,2836658.0
 , ,HT101536,2011-01-02,2011, , , ,CLUB,1,0,19979,358590.973255,565522.757678,1,2010 to 2014,2836658.0
 , ,HT101536,2011-01-02,2011, , , ,CLUB,1,0,19979,358590.973255,565522.757678,1,2010 to 2014,2836658.0
 , ,HT104380,2011-01-04,2011, , , ,STREET,1,0,38134,355740.973255,577222.757678,1,2010 to 2014,2836658.0
 , ,HT104792,2011-01-04,2011, , , ,PARKING LOT,1,0,55609,355740.973255,588472.757678,1,2010 to 2014,2836658.0
 , ,HT108310,2011-01-06,2011, , , ,STREET,0,0,16512,362790.973255,563272.757678,1,2010 to 2014,2836658.0
 , ,HT111240,2011-01-08,2011, , , ,AUTO,1,0,18346,358290.973255,564472.757678,1,2010 to 2014,2836658.0
 , ,HT111412,2011-01-08,2011, , , ,HALLWAY,1,1,30001,359040.973255,571972.757678,1,2010 to 2014,2836658.0
 , ,HT111676,2011-01-09,2011, , , ,ALLEY,0,0,27169,353640.973255,570172.757678,1,2010 to 2014,2836658.0
 , ,HT112275,2011-01-11,2011, , , ,AUTO,0,0,14368,355740.973255,561922.757678,1,2010 to 2014,2836658.0
 , ,HT114232,2011-01-10,2011, , , ,APARTMENT,1,0,40659,350040.973255,578872.757678,1,2010 to 2014,2836658.0
 , ,HT116513,2011-01-15,2011, , , ,HOUSE,0,0,21365,356790.973255,566422.757678,1,2010 to 2014,2836658.0
 , ,HT116872,2011-01-12,2011, , , ,STREET,0,0,23717,360090.973255,567922.757678,1,2010 to 2014,2836658.0
 , ,HT118573,2011-01-13,2011, , , ,AUTO,0,0,37651,353190.973255,576922.757678,1,2010 to 2014,2836658.0
 , ,HT119996,2011-01-15,2011, , , ,STREET,0,0,43200,346740.973255,580522.757678,1,2010 to 2014,2836658.0
 , ,HT122016,2011-01-16,2011, , , ,STREET,0,0,34601,350040.973255,574972.757678,1,2010 to 2014,2836658.0
 , ,HT123587,2011-01-17,2011, , , ,STREET,1,0,23694,356640.973255,567922.757678,1,2010 to 2014,2836658.0
 , ,HT123735,2011-01-18,2011, , , ,STREET,0,0,5991,357390.973255,556522.757678,1,2010 to 2014,2836658.0
 , ,HT133119,2011-01-24,2011, , , ,HOUSE,0,0,7846,356040.973255,557722.757678,1,2010 to 2014,2836658.0
 , ,HT137982,2011-01-27,2011, , , ,APARTMENT,0,0,23905,353340.973255,568072.757678,1,2010 to 2014,2836658.0
 , ,HT138847,2011-01-27,2011, , , ,PARKING LOT,1,0,34837,350490.973255,575122.757678,1,2010 to 2014,2836658.0
 , ,HT139016,2011-01-28,2011, , , ,APARTMENT,1,1,29772,359640.973255,571822.757678,1,2010 to 2014,2836658.0
 , ,HT139228,2011-01-28,2011, , , ,STREET,1,0,43464,351390.973255,580672.757678,1,2010 to 2014,2836658.0
 , ,HT140583,2011-01-29,2011, , , ,AUTO,0,0,27648,355590.973255,570472.757678,1,2010 to 2014,2836658.0
 , ,HT141140,2011-01-29,2011, , , ,STREET,1,0,24853,355740.973255,568672.757678,1,2010 to 2014,2836658.0
 , ,HT142223,2011-01-30,2011, , , ,HOUSE,0,0,17895,360540.973255,564172.757678,1,2010 to 2014,2836658.0
 , ,HT142432,2011-01-31,2011, , , ,AUTO,0,0,21406,362940.973255,566422.757678,1,2010 to 2014,2836658.0
 , ,HT143584,2011-02-03,2011, , , ,STREET,1,0,42996,351090.973255,580372.757678,1,2010 to 2014,2836658.0
 , ,HT144517,2011-02-01,2011, , , ,STREET,1,1,45331,351840.973255,581872.757678,1,2010 to 2014,2836658.0
 , ,HT144517,2011-02-01,2011, , , ,STREET,1,1,45331,351840.973255,581872.757678,1,2010 to 2014,2836658.0
 , ,HT147866,2011-02-05,2011, , , ,AUTO,0,0,39971,351690.973255,578422.757678,1,2010 to 2014,2836658.0
 , ,HT148128,2011-02-04,2011, , , ,APARTMENT,1,0,17661,360390.973255,564022.757678,1,2010 to 2014,2836658.0
 , ,HT148203,2011-02-05,2011, , , ,STREET,1,0,20249,364140.973255,565672.757678,1,2010 to 2014,2836658.0
 , ,HT148238,2011-02-05,2011, , , ,HOUSE,1,0,41360,350340.973255,579322.757678,1,2010 to 2014,2836658.0
 , ,HT149027,2011-02-05,2011, , , ,BASEMENT,0,0,11122,358140.973255,559822.757678,1,2010 to 2014,2836658.0
 , ,HT149354,2011-02-05,2011, , , ,APARTMENT,1,0,40451,353790.973255,578722.757678,1,2010 to 2014,2836658.0
 , ,HT151711,2011-02-07,2011, , , ,APARTMENT,1,0,53508,355140.973255,587122.757678,1,2010 to 2014,2836658.0
 , ,HT152977,2011-02-09,2011, , , ,STREET,1,0,24865,357540.973255,568672.757678,1,2010 to 2014,2836658.0
 , ,HT156871,2011-02-11,2011, , , ,STREET,1,0,15531,355440.973255,562672.757678,1,2010 to 2014,2836658.0
 , ,HT157733,2011-02-11,2011, , , ,PARKING LOT,0,0,18823,359940.973255,564772.757678,1,2010 to 2014,2836658.0
 , ,HT158215,2011-02-12,2011, , , ,STREET,0,0,22061,356340.973255,566872.757678,1,2010 to 2014,2836658.0
 , ,HT161224,2011-02-14,2011, , , ,STREET,1,0,39743,352440.973255,578272.757678,1,2010 to 2014,2836658.0
 , ,HT165579,2011-02-16,2011, , , ,ALLEY,0,0,31606,355140.973255,573022.757678,1,2010 to 2014,2836658.0
 , ,HT173259,2011-02-22,2011, , , ,HOUSE,1,0,49062,352290.973255,584272.757678,1,2010 to 2014,2836658.0
 , ,HT175664,2011-02-23,2011, , , ,GAS STATION DRIVE/PROP.,1,0,23720,360540.973255,567922.757678,1,2010 to 2014,2836658.0
 , ,HT177412,2011-02-24,2011, , , ,AUTO,0,0,24418,360390.973255,568372.757678,1,2010 to 2014,2836658.0
 , ,HT180003,2011-02-26,2011, , , ,APARTMENT,1,0,59571,355890.973255,591022.757678,1,2010 to 2014,2836658.0
 , ,HT180003,2011-02-26,2011, , , ,APARTMENT,1,0,59571,355890.973255,591022.757678,1,2010 to 2014,2836658.0
 , ,HT180194,2011-02-26,2011, , , ,STREET,0,0,29264,353340.973255,571522.757678,1,2010 to 2014,2836658.0
 , ,HT180292,2011-02-26,2011, , , ,AUTO,0,0,44851,349740.973255,581572.757678,1,2010 to 2014,2836658.0
 , ,HT181604,2011-03-05,2011, , , ,APARTMENT,1,0,40189,349440.973255,578572.757678,1,2010 to 2014,2836658.0
 , ,HT183026,2011-02-28,2011, , , ,AUTO,0,0,20197,356340.973255,565672.757678,1,2010 to 2014,2836658.0
 , ,HT183702,2011-03-01,2011, , , ,AUTO,0,0,17162,355440.973255,563722.757678,1,2010 to 2014,2836658.0
 , ,HT184401,2011-03-01,2011, , , ,VACANT LOT,1,0,9262,358740.973255,558622.757678,1,2010 to 2014,2836658.0
 , ,HT187740,2011-03-04,2011, , , ,STREET,0,0,23017,359940.973255,567472.757678,1,2010 to 2014,2836658.0
 , ,HT188442,2011-03-04,2011, , , ,VACANT LOT,0,0,7434,364140.973255,557422.757678,1,2010 to 2014,2836658.0
 , ,HT189211,2011-03-05,2011, , , ,STREET,0,0,63059,354840.973255,593272.757678,1,2010 to 2014,2836658.0
 , ,HT190514,2011-03-05,2011, , , ,APARTMENT,0,0,44129,346290.973255,581122.757678,0,2010 to 2014,2836658.0
 , ,HT199388,2011-03-12,2011, , , ,STREET,0,0,44144,348540.973255,581122.757678,1,2010 to 2014,2836658.0
 , ,HT200722,2011-03-13,2011, , , ,GANGWAY,0,0,25303,353340.973255,568972.757678,1,2010 to 2014,2836658.0
 , ,HT200791,2011-03-13,2011, , , ,STREET,0,0,40896,350640.973255,579022.757678,1,2010 to 2014,2836658.0
 , ,HT201703,2011-03-14,2011, , , ,STREET,0,0,57921,353040.973255,589972.757678,1,2010 to 2014,2836658.0
 , ,HT202574,2011-03-14,2011, , , ,AUTO,1,0,7409,360390.973255,557422.757678,1,2010 to 2014,2836658.0
 , ,HT208024,2011-03-17,2011, , , ,APARTMENT,0,0,6693,357840.973255,556972.757678,1,2010 to 2014,2836658.0
 , ,HT209905,2011-03-19,2011, , , ,STREET,0,0,41834,351540.973255,579622.757678,1,2010 to 2014,2836658.0
 , ,HT209962,2011-03-19,2011, , , ,STREET,0,0,25313,354840.973255,568972.757678,1,2010 to 2014,2836658.0
 , ,HT213845,2011-03-21,2011, , , ,APARTMENT,0,0,23263,361890.973255,567622.757678,1,2010 to 2014,2836658.0
 , ,HT216724,2011-03-23,2011, , , ,STREET,0,0,19995,360990.973255,565522.757678,1,2010 to 2014,2836658.0
 , ,HT221364,2011-03-26,2011, , , ,STREET,0,0,19986,359640.973255,565522.757678,1,2010 to 2014,2836658.0
 , ,HT222009,2011-03-27,2011, , , ,ALLEY,0,0,42274,347640.973255,579922.757678,1,2010 to 2014,2836658.0
 , ,HT223608,2011-03-29,2011, , , ,"CTA ""L"" PLATFORM",1,0,48624,356490.973255,583972.757678,1,2010 to 2014,2836658.0
 , ,HT223848,2011-03-28,2011, , , ,STREET,0,0,47185,350340.973255,583072.757678,1,2010 to 2014,2836658.0
 , ,HT230621,2011-04-02,2011, , , ,STREET,1,0,44163,351390.973255,581122.757678,1,2010 to 2014,2836658.0
 , ,HT238913,2011-04-07,2011, , , ,AUTO,0,0,18564,356040.973255,564622.757678,1,2010 to 2014,2836658.0
